customer_id,country,completed_revenue,completed_orders,units_sold,average_order_value,first_order_date,last_order_date,revenue_rank
16518,United Kingdom,959.37,4,524,239.84,2010-06-01,2011-10-09,2793
14629,United Kingdom,959.01,2,380,479.5,2011-10-23,2011-12-05,2794
14437,United Kingdom,958.84,5,486,191.77,2010-05-05,2010-12-09,2795
12588,Finland,958.78,4,438,239.69,2010-04-21,2011-10-31,2796
12675,Italy,958.5,2,337,479.25,2010-05-10,2010-06-04,2797
18192,United Kingdom,957.97,1,339,957.97,2011-09-29,2011-09-29,2798
14958,United Kingdom,957.94,6,249,159.66,2009-12-03,2011-07-15,2799
17189,United Kingdom,957.63,5,604,191.53,2009-12-02,2011-08-25,2800
12697,Sweden,957.59,3,508,319.2,2011-06-23,2011-11-11,2801
17298,United Kingdom,957.56,5,854,191.51,2010-03-08,2011-08-30,2802
17516,United Kingdom,957.55,6,527,159.59,2010-11-26,2011-11-24,2803
17080,United Kingdom,957.53,7,569,136.79,2010-07-01,2011-11-17,2804
17172,United Kingdom,956.57,3,1215,318.86,2009-12-13,2011-09-22,2805
16141,United Kingdom,955.94,2,410,477.97,2010-10-18,2011-09-12,2806
12990,United Kingdom,955.5,7,480,136.5,2010-03-30,2011-11-08,2807
16947,United Kingdom,955.21,5,655,191.04,2010-03-03,2011-04-18,2808
12505,Italy,955.2,1,324,955.2,2010-10-27,2010-10-27,2809
15430,United Kingdom,954.75,2,309,477.38,2010-06-29,2010-08-29,2810
15835,United Kingdom,954.09,4,439,238.52,2011-01-13,2011-10-26,2811
18001,United Kingdom,953.84,6,893,158.97,2009-12-02,2011-11-27,2812
12414,Austria,952.41,6,495,158.73,2010-09-02,2011-05-06,2813
14615,United Kingdom,951.76,5,495,190.35,2010-06-09,2010-11-10,2814
17955,United Kingdom,949.9,6,681,158.32,2010-02-12,2011-05-25,2815
12767,Korea,949.82,1,598,949.82,2010-11-29,2010-11-29,2816
13046,United Kingdom,949.25,3,505,316.42,2010-09-09,2011-11-09,2817
13636,United Kingdom,949.12,5,592,189.82,2011-02-27,2011-11-03,2818
15177,United Kingdom,948.93,1,485,948.93,2010-10-10,2010-10-10,2819
12822,United Kingdom,948.88,2,550,474.44,2011-09-13,2011-09-30,2820
12874,Belgium,948.42,2,623,474.21,2010-06-03,2010-11-19,2821
15787,United Kingdom,948.05,3,540,316.02,2011-10-09,2011-11-13,2822
15723,United Kingdom,947.65,4,444,236.91,2010-05-14,2010-12-10,2823
12355,Bahrain,947.61,2,543,473.81,2010-05-21,2011-05-09,2824
16362,United Kingdom,946.94,6,478,157.82,2010-09-28,2011-11-07,2825
16136,United Kingdom,946.8,4,674,236.7,2010-02-14,2011-10-11,2826
16861,United Kingdom,946.59,5,616,189.32,2010-07-19,2011-10-11,2827
17356,United Kingdom,946.47,5,925,189.29,2010-01-20,2011-02-01,2828
16146,United Kingdom,946.38,4,544,236.59,2010-09-17,2011-07-05,2829
17604,United Kingdom,945.93,6,616,157.66,2010-01-27,2011-05-06,2830
15707,United Kingdom,945.58,4,605,236.4,2011-09-14,2011-11-04,2831
18217,United Kingdom,945.04,4,740,236.26,2010-07-01,2011-11-10,2832
16204,United Kingdom,944.24,3,686,314.75,2009-12-08,2011-11-16,2833
13261,United Kingdom,944.1,2,210,472.05,2011-02-27,2011-03-16,2834
16199,United Kingdom,942.75,7,321,134.68,2010-03-18,2010-11-12,2835
12942,United Kingdom,942.65,3,272,314.22,2010-12-09,2011-07-31,2836
15385,United Kingdom,942.08,3,428,314.03,2010-01-31,2011-10-30,2837
18156,United Kingdom,941.17,2,374,470.59,2010-12-05,2011-11-27,2838
14326,United Kingdom,940.98,3,572,313.66,2010-06-25,2011-04-11,2839
17363,United Kingdom,940.86,3,523,313.62,2010-11-02,2010-11-09,2840
13416,United Kingdom,940.8,3,208,313.6,2009-12-03,2011-10-27,2841
15576,United Kingdom,940.67,1,404,940.67,2011-11-02,2011-11-02,2842
15107,United Kingdom,940.35,9,356,104.48,2010-09-14,2011-02-01,2843
13936,United Kingdom,939.66,3,661,313.22,2010-10-21,2011-06-13,2844
16109,United Kingdom,939.48,3,1092,313.16,2010-01-10,2011-05-05,2845
17527,United Kingdom,939.37,4,488,234.84,2011-05-05,2011-10-17,2846
14605,United Kingdom,937.16,4,424,234.29,2009-12-08,2010-11-30,2847
17020,United Kingdom,935.62,2,860,467.81,2010-03-03,2010-06-15,2848
17472,United Kingdom,935.1,4,558,233.78,2010-03-21,2011-06-01,2849
14140,United Kingdom,935.05,2,811,467.52,2011-11-08,2011-12-06,2850
16781,United Kingdom,934.25,2,305,467.13,2010-02-08,2010-12-02,2851
15792,United Kingdom,933.84,2,606,466.92,2010-03-31,2010-11-05,2852
16657,United Kingdom,933.62,4,1229,233.41,2011-03-30,2011-11-30,2853
18154,United Kingdom,932.6,5,626,186.52,2010-08-06,2011-12-06,2854
18133,United Kingdom,931.5,1,1350,931.5,2011-05-11,2011-05-11,2855
12396,RSA,931.43,1,591,931.43,2010-02-03,2010-02-03,2856
13465,United Kingdom,931.12,2,584,465.56,2010-05-02,2010-09-19,2857
14924,United Kingdom,931.01,3,312,310.34,2010-03-10,2011-04-08,2858
15957,United Kingdom,930.1,3,458,310.03,2010-10-15,2011-11-08,2859
16034,United Kingdom,928.72,6,597,154.79,2010-10-26,2011-05-27,2860
14338,United Kingdom,928.1,3,622,309.37,2010-06-21,2011-07-01,2861
13288,United Kingdom,927.61,5,379,185.52,2010-02-11,2010-09-22,2862
15243,United Kingdom,927.28,2,543,463.64,2010-09-30,2011-09-26,2863
17805,United Kingdom,927.03,2,1126,463.51,2010-04-08,2011-09-27,2864
16975,United Kingdom,926.12,3,586,308.71,2010-07-22,2010-10-12,2865
12745,United Kingdom,925.41,3,468,308.47,2010-01-26,2010-08-10,2866
13805,United Kingdom,924.6,2,1900,462.3,2011-08-02,2011-10-18,2867
17864,United Kingdom,924.32,5,1121,184.86,2010-10-08,2011-11-27,2868
14128,United Kingdom,924.21,3,814,308.07,2010-06-06,2011-10-10,2869
17143,United Kingdom,924.11,2,330,462.06,2010-07-12,2010-10-18,2870
16643,United Kingdom,923.11,2,553,461.56,2010-10-13,2011-04-08,2871
13034,United Kingdom,922.68,3,522,307.56,2010-11-03,2011-10-16,2872
17322,United Kingdom,922.59,5,631,184.52,2009-12-03,2010-11-28,2873
15654,United Kingdom,922.53,2,475,461.27,2011-11-13,2011-11-30,2874
13122,United Kingdom,922.39,2,585,461.19,2011-04-13,2011-09-06,2875
13934,United Kingdom,922.1,1,390,922.1,2011-03-21,2011-03-21,2876
12638,Sweden,921.49,2,663,460.75,2010-03-10,2011-11-06,2877
14272,United Kingdom,920.81,4,1097,230.2,2010-05-06,2011-09-27,2878
12998,United Kingdom,920.08,3,1124,306.69,2010-02-24,2010-08-04,2879
14568,Channel Islands,919.7,1,645,919.7,2010-09-30,2010-09-30,2880
13075,United Kingdom,919.61,1,485,919.61,2011-08-02,2011-08-02,2881
13872,United Kingdom,919.57,3,339,306.52,2009-12-14,2010-06-30,2882
15304,United Kingdom,919.55,9,133,102.17,2010-10-14,2011-10-10,2883
17760,United Kingdom,918.93,6,696,153.16,2010-02-28,2011-11-18,2884
16387,United Kingdom,918.55,5,457,183.71,2010-03-11,2011-01-21,2885
15542,United Kingdom,918.45,3,469,306.15,2009-12-02,2010-07-15,2886
14342,United Kingdom,918.44,6,521,153.07,2010-08-24,2011-11-18,2887
12368,Cyprus,917.7,1,330,917.7,2010-03-21,2010-03-21,2888
14061,United Kingdom,917.43,3,133,305.81,2009-12-01,2010-07-20,2889
14015,United Kingdom,917.34,1,378,917.34,2011-10-18,2011-10-18,2890
14423,United Kingdom,916.61,3,419,305.54,2010-01-14,2011-05-05,2891
14549,United Kingdom,916.55,4,395,229.14,2009-12-02,2011-02-01,2892
13573,United Kingdom,916.47,6,660,152.75,2010-03-12,2011-10-20,2893
14176,United Kingdom,916.01,5,326,183.2,2010-11-23,2011-02-15,2894
14839,United Kingdom,915.28,3,927,305.09,2010-01-04,2010-10-17,2895
14141,United Kingdom,915.13,4,355,228.78,2011-08-26,2011-12-07,2896
16216,United Kingdom,914.93,1,254,914.93,2011-03-17,2011-03-17,2897
12940,United Kingdom,913.54,2,411,456.77,2011-09-13,2011-10-16,2898
15364,United Kingdom,913.19,2,493,456.6,2011-03-30,2011-09-05,2899
14359,United Kingdom,912.18,3,371,304.06,2011-09-13,2011-11-20,2900
15244,United Kingdom,912.08,3,472,304.03,2010-02-11,2011-10-05,2901
14289,United Kingdom,911.26,6,292,151.88,2011-02-23,2011-12-01,2902
14133,United Kingdom,911.14,4,398,227.78,2009-12-06,2011-08-02,2903
15919,United Kingdom,910.61,2,787,455.31,2010-12-06,2011-11-20,2904
16138,United Kingdom,910.35,3,774,303.45,2010-04-28,2010-11-26,2905
16411,United Kingdom,910.19,4,543,227.55,2010-10-07,2011-11-20,2906
15511,United Kingdom,909.23,5,271,181.85,2011-09-15,2011-11-28,2907
13548,United Kingdom,908.99,3,565,303.0,2010-08-25,2011-09-04,2908
13038,United Kingdom,908.46,3,360,302.82,2011-02-22,2011-09-20,2909
15097,United Kingdom,908.35,3,424,302.78,2010-05-05,2011-12-05,2910
14729,United Kingdom,907.38,3,574,302.46,2010-03-24,2010-12-01,2911
14714,United Kingdom,906.24,4,642,226.56,2010-01-21,2011-11-15,2912
14969,United Kingdom,906.23,1,665,906.23,2010-01-05,2010-01-05,2913
12808,Portugal,906.1,5,375,181.22,2010-09-03,2011-11-03,2914
13255,United Kingdom,904.46,3,517,301.49,2010-07-15,2011-11-30,2915
15180,United Kingdom,904.43,3,690,301.48,2010-04-29,2010-12-07,2916
17746,United Kingdom,904.18,4,688,226.05,2010-04-08,2011-04-13,2917
17176,United Kingdom,902.32,3,576,300.77,2010-01-31,2011-05-22,2918
17382,United Kingdom,902.28,8,457,112.78,2010-05-19,2011-10-05,2919
17480,United Kingdom,902.03,2,593,451.01,2010-09-21,2011-09-23,2920
17566,United Kingdom,901.21,2,518,450.61,2011-11-14,2011-12-01,2921
15900,United Kingdom,900.4,4,661,225.1,2010-05-26,2011-11-16,2922
17226,United Kingdom,900.12,3,855,300.04,2010-02-12,2011-02-04,2923
12945,United Kingdom,900.11,2,446,450.06,2010-02-21,2011-02-24,2924
16442,United Kingdom,899.47,5,583,179.89,2009-12-13,2011-12-08,2925
16834,United Kingdom,898.96,2,760,449.48,2010-02-03,2011-04-26,2926
15710,United Kingdom,898.87,1,641,898.87,2010-10-18,2010-10-18,2927
17537,United Kingdom,897.62,2,700,448.81,2011-02-09,2011-11-10,2928
16361,United Kingdom,896.66,4,421,224.16,2011-09-29,2011-11-30,2929
15992,United Kingdom,896.6,3,514,298.87,2010-09-12,2011-12-06,2930
16784,United Kingdom,896.53,5,496,179.31,2010-03-28,2011-11-20,2931
13996,United Kingdom,895.76,2,613,447.88,2010-11-05,2010-11-18,2932
13569,United Kingdom,893.78,4,402,223.44,2010-10-07,2011-11-22,2933
15066,United Kingdom,893.59,1,317,893.59,2011-10-17,2011-10-17,2934
12772,Portugal,892.47,1,556,892.47,2011-10-11,2011-10-11,2935
17155,United Kingdom,892.46,7,987,127.49,2009-12-03,2011-11-22,2936
15393,United Kingdom,891.34,5,378,178.27,2009-12-15,2011-11-23,2937
14065,United Kingdom,891.02,3,582,297.01,2010-10-04,2010-11-15,2938
15824,United Kingdom,890.94,2,478,445.47,2010-06-25,2010-09-12,2939
16228,United Kingdom,890.81,3,561,296.94,2010-11-04,2010-11-19,2940
17968,United Kingdom,888.04,4,525,222.01,2010-07-15,2010-12-01,2941
17708,United Kingdom,887.93,4,388,221.98,2010-10-12,2011-06-05,2942
16900,United Kingdom,887.11,3,833,295.7,2011-10-07,2011-11-23,2943
14686,United Kingdom,885.83,5,475,177.17,2010-02-18,2010-10-21,2944
17704,United Kingdom,885.19,2,343,442.6,2011-04-14,2011-06-24,2945
13166,United Kingdom,884.18,2,527,442.09,2010-10-21,2011-03-01,2946
18141,United Kingdom,882.47,2,433,441.24,2010-04-29,2010-11-03,2947
12680,France,880.81,4,444,220.2,2011-08-18,2011-12-09,2948
17361,United Kingdom,880.64,5,383,176.13,2010-02-01,2011-10-21,2949
16677,United Kingdom,880.62,2,457,440.31,2010-02-25,2010-10-24,2950
13937,United Kingdom,880.13,2,587,440.06,2010-11-02,2011-06-23,2951
14551,United Kingdom,880.04,7,487,125.72,2010-01-27,2011-11-21,2952
14612,United Kingdom,877.7,1,134,877.7,2010-10-20,2010-10-20,2953
15653,United Kingdom,877.44,2,1200,438.72,2011-08-16,2011-09-08,2954
14645,United Kingdom,876.89,3,587,292.3,2010-03-15,2011-07-06,2955
13768,United Kingdom,875.97,2,373,437.99,2009-12-09,2009-12-13,2956
18043,United Kingdom,875.97,3,454,291.99,2010-12-08,2011-11-15,2956
14681,United Kingdom,875.15,6,172,145.86,2010-02-24,2011-09-29,2957
14508,United Kingdom,874.94,5,359,174.99,2010-06-17,2011-11-17,2958
16513,United Kingdom,874.59,4,407,218.65,2011-10-27,2011-12-05,2959
15469,United Kingdom,874.25,3,287,291.42,2010-09-27,2011-10-20,2960
17223,United Kingdom,873.53,3,222,291.18,2010-11-29,2011-02-02,2961
15224,United Kingdom,871.36,5,443,174.27,2010-01-15,2010-12-16,2962
13200,United Kingdom,870.09,4,516,217.52,2011-08-05,2011-11-20,2963
14753,United Kingdom,869.51,2,412,434.75,2010-09-05,2011-09-13,2964
16948,United Kingdom,868.77,7,2091,124.11,2010-02-21,2011-07-24,2965
16357,United Kingdom,868.37,4,389,217.09,2010-11-23,2011-11-06,2966
17167,United Kingdom,867.11,3,429,289.04,2010-09-20,2010-11-25,2967
17358,United Kingdom,866.05,5,442,173.21,2010-02-24,2011-02-09,2968
16567,United Kingdom,865.6,2,996,432.8,2011-01-07,2011-05-29,2969
13922,United Kingdom,865.2,3,467,288.4,2010-08-29,2010-12-23,2970
14600,United Kingdom,865.17,2,487,432.59,2010-11-11,2011-02-07,2971
13891,United Kingdom,863.56,3,479,287.85,2010-05-06,2010-11-26,2972
15870,United Kingdom,862.61,4,508,215.65,2010-09-19,2011-11-07,2973
16668,United Kingdom,862.42,13,773,66.34,2010-03-18,2011-11-24,2974
15483,United Kingdom,862.2,10,944,86.22,2010-01-24,2011-07-01,2975
12787,Netherlands,862.18,4,510,215.54,2010-10-22,2011-11-30,2976
15012,United Kingdom,860.62,3,479,286.87,2010-05-12,2011-10-17,2977
12794,Portugal,860.41,2,592,430.2,2011-09-02,2011-10-17,2978
13339,United Kingdom,860.12,1,326,860.12,2011-05-23,2011-05-23,2979
14372,United Kingdom,860.08,2,378,430.04,2010-04-19,2010-09-22,2980
17064,United Kingdom,859.35,3,318,286.45,2011-01-16,2011-10-12,2981
12440,Austria,859.2,2,331,429.6,2009-12-22,2010-09-03,2982
15287,United Kingdom,856.03,5,1010,171.21,2009-12-02,2011-11-17,2983
17161,United Kingdom,856.01,1,537,856.01,2010-09-21,2010-09-21,2984
13991,United Kingdom,855.97,6,998,142.66,2011-07-19,2011-11-27,2985
12878,United Kingdom,854.99,2,547,427.5,2011-03-18,2011-04-17,2986
13945,United Kingdom,854.15,2,413,427.07,2010-08-17,2010-11-10,2987
14873,United Kingdom,854.13,2,311,427.06,2010-03-16,2011-05-13,2988
16877,United Kingdom,853.72,6,463,142.29,2011-05-15,2011-11-27,2989
17349,United Kingdom,852.25,5,840,170.45,2010-03-18,2011-06-13,2990
15266,United Kingdom,852.21,5,236,170.44,2010-01-07,2011-01-05,2991
16070,United Kingdom,852.15,2,457,426.07,2011-11-07,2011-11-17,2992
12696,Finland,851.91,2,564,425.95,2010-07-19,2010-10-01,2993
17674,United Kingdom,851.7,2,1021,425.85,2010-12-06,2011-09-26,2994
13479,United Kingdom,851.37,4,716,212.84,2010-08-19,2011-05-23,2995
16020,United Kingdom,851.01,3,487,283.67,2011-10-05,2011-11-23,2996
18108,United Kingdom,848.81,3,261,282.94,2009-12-02,2011-03-30,2997
16798,United Kingdom,848.71,3,209,282.9,2009-12-10,2010-06-03,2998
12713,Germany,848.55,1,508,848.55,2011-12-09,2011-12-09,2999
15264,United Kingdom,848.4,2,443,424.2,2010-06-27,2011-10-06,3000
15784,United Kingdom,848.33,2,381,424.16,2010-02-05,2010-08-29,3001
14202,United Kingdom,847.76,3,166,282.59,2010-03-25,2010-11-23,3002
13221,United Kingdom,847.41,2,244,423.7,2010-12-15,2011-04-13,3003
13487,United Kingdom,846.87,5,362,169.37,2009-12-05,2011-10-13,3004
16924,United Kingdom,846.75,3,493,282.25,2011-09-16,2011-11-18,3005
13970,United Kingdom,846.55,2,469,423.27,2010-09-28,2010-11-18,3006
14087,United Kingdom,846.22,3,727,282.07,2009-12-04,2011-12-07,3007
14803,United Kingdom,845.55,3,370,281.85,2011-02-20,2011-06-30,3008
18078,United Kingdom,844.6,4,431,211.15,2010-03-21,2011-05-06,3009
16500,United Kingdom,843.91,9,386,93.77,2010-06-14,2011-12-05,3010
14922,United Kingdom,843.74,2,376,421.87,2010-07-20,2010-11-11,3011
15070,United Kingdom,843.25,3,375,281.08,2009-12-15,2010-12-02,3012
16344,United Kingdom,842.42,4,706,210.6,2010-02-09,2011-07-04,3013
16846,United Kingdom,842.41,3,517,280.8,2010-03-10,2011-10-20,3014
17638,United Kingdom,842.4,2,432,421.2,2009-12-18,2010-03-02,3015
16810,United Kingdom,842.04,2,372,421.02,2010-10-15,2011-05-31,3016
14862,United Kingdom,841.2,2,772,420.6,2011-07-14,2011-11-14,3017
12891,United Kingdom,840.5,11,2325,76.41,2010-02-18,2011-06-07,3018
13169,United Kingdom,840.08,3,296,280.03,2010-05-26,2011-10-07,3019
18247,United Kingdom,839.73,3,335,279.91,2010-03-18,2010-10-21,3020
13940,United Kingdom,839.14,4,516,209.78,2011-07-18,2011-11-22,3021
17332,United Kingdom,838.27,5,794,167.65,2010-02-21,2010-06-29,3022
16264,United Kingdom,837.53,2,632,418.76,2010-09-19,2010-09-27,3023
14037,United Kingdom,836.95,6,590,139.49,2009-12-07,2011-06-16,3024
15832,United Kingdom,836.79,1,465,836.79,2011-03-30,2011-03-30,3025
14929,United Kingdom,836.69,2,487,418.35,2010-10-14,2011-11-07,3026
13795,United Kingdom,836.3,4,1250,209.07,2010-03-12,2010-11-16,3027
16747,United Kingdom,836.06,2,583,418.03,2011-10-03,2011-11-02,3028
13386,United Kingdom,835.46,2,514,417.73,2010-09-28,2010-10-21,3029
14556,United Kingdom,835.34,3,331,278.45,2010-01-20,2010-04-22,3030
16737,United Kingdom,835.2,2,576,417.6,2010-05-11,2011-10-17,3031
15190,United Kingdom,834.44,1,790,834.44,2010-10-01,2010-10-01,3032
16644,United Kingdom,833.78,2,826,416.89,2011-05-11,2011-06-15,3033
12903,United Kingdom,833.53,1,493,833.53,2010-10-07,2010-10-07,3034
13175,United Kingdom,831.45,2,423,415.73,2009-12-04,2010-05-06,3035
15766,United Kingdom,831.06,3,334,277.02,2010-01-26,2011-10-06,3036
15759,United Kingdom,830.93,7,523,118.7,2009-12-02,2011-05-05,3037
17003,United Kingdom,830.16,4,495,207.54,2010-05-10,2010-11-02,3038
14851,United Kingdom,829.41,3,631,276.47,2010-03-19,2011-11-16,3039
12730,Germany,829.25,1,234,829.25,2010-07-06,2010-07-06,3040
13544,United Kingdom,829.0,6,358,138.17,2010-03-05,2011-10-31,3041
16469,United Kingdom,828.91,5,345,165.78,2010-07-13,2011-11-16,3042
12953,United Kingdom,828.81,2,364,414.41,2010-07-05,2011-11-30,3043
15617,United Kingdom,828.55,3,485,276.18,2010-07-20,2010-11-08,3044
13681,United Kingdom,827.83,4,360,206.96,2011-07-07,2011-11-22,3045
17045,United Kingdom,827.68,5,294,165.54,2010-10-06,2011-08-18,3046
15945,United Kingdom,827.27,4,397,206.82,2009-12-01,2010-12-09,3047
16246,United Kingdom,827.25,2,338,413.63,2010-02-08,2010-09-06,3048
12792,Portugal,827.01,2,394,413.5,2010-06-23,2011-03-28,3049
12461,Switzerland,826.88,2,287,413.44,2011-07-08,2011-09-06,3050
12781,Czech Republic,826.74,2,671,413.37,2011-02-28,2011-10-07,3051
16494,United Kingdom,826.53,1,675,826.53,2011-02-16,2011-02-16,3052
16869,United Kingdom,825.42,4,585,206.35,2011-06-17,2011-11-17,3053
15006,United Kingdom,825.14,2,416,412.57,2010-09-12,2011-10-19,3054
17880,United Kingdom,824.92,3,466,274.97,2009-12-09,2010-12-10,3055
13513,United Kingdom,824.59,3,364,274.86,2010-02-22,2011-08-05,3056
14260,United Kingdom,824.28,3,544,274.76,2010-06-09,2010-08-25,3057
15137,United Kingdom,823.4,2,596,411.7,2010-01-28,2010-07-07,3058
15847,United Kingdom,822.57,5,643,164.51,2010-03-08,2011-11-01,3059
16164,United Kingdom,822.48,3,433,274.16,2011-10-28,2011-11-22,3060
16680,United Kingdom,821.45,3,377,273.82,2010-06-23,2011-10-27,3061
13893,United Kingdom,821.1,1,190,821.1,2011-02-15,2011-02-15,3062
15314,United Kingdom,820.45,3,750,273.48,2010-10-07,2011-05-24,3063
17952,United Kingdom,819.61,4,504,204.9,2010-06-16,2010-11-26,3064
16135,United Kingdom,819.45,2,395,409.73,2010-05-05,2011-03-22,3065
17683,United Kingdom,819.01,3,781,273.0,2010-06-03,2010-11-19,3066
13612,United Kingdom,818.29,1,444,818.29,2010-03-17,2010-03-17,3067
13595,United Kingdom,818.22,3,353,272.74,2010-03-03,2010-07-11,3068
14890,United Kingdom,817.25,3,636,272.42,2010-02-18,2011-03-31,3069
14872,United Kingdom,816.6,3,662,272.2,2010-03-16,2010-08-13,3070
13514,United Kingdom,815.9,4,288,203.97,2010-01-26,2011-09-27,3071
15399,United Kingdom,815.77,3,611,271.92,2011-09-21,2011-12-08,3072
16460,United Kingdom,814.72,3,879,271.57,2011-09-19,2011-11-11,3073
14656,United Kingdom,814.65,5,318,162.93,2010-04-15,2011-06-23,3074
13811,Germany,814.5,3,68,271.5,2011-04-14,2011-06-09,3075
12763,Japan,814.16,2,512,407.08,2010-12-05,2011-07-24,3076
14624,United Kingdom,814.07,6,645,135.68,2010-04-14,2011-10-13,3077
16658,United Kingdom,814.07,6,317,135.68,2010-03-30,2010-12-06,3077
16621,United Kingdom,813.48,4,302,203.37,2011-03-07,2011-10-19,3078
15644,United Kingdom,813.0,4,557,203.25,2011-03-23,2011-06-26,3079
18084,United Kingdom,812.93,3,761,270.98,2010-11-16,2011-11-23,3080
17194,United Kingdom,812.5,3,420,270.83,2010-06-27,2011-03-11,3081
17251,United Kingdom,812.43,3,379,270.81,2009-12-15,2010-12-12,3082
16624,United Kingdom,810.57,2,488,405.28,2011-05-26,2011-09-20,3083
13637,United Kingdom,810.5,3,409,270.17,2011-04-27,2011-10-18,3084
16958,United Kingdom,809.44,1,561,809.44,2010-09-30,2010-09-30,3085
13045,United Kingdom,808.92,3,405,269.64,2010-08-10,2011-09-01,3086
17114,United Kingdom,808.62,8,219,101.08,2011-01-09,2011-12-04,3087
17817,United Kingdom,807.85,6,365,134.64,2010-10-13,2011-12-05,3088
15533,United Kingdom,807.57,3,289,269.19,2011-09-11,2011-11-20,3089
17495,United Kingdom,806.72,3,367,268.91,2010-11-14,2011-12-02,3090
15952,United Kingdom,806.57,4,399,201.64,2011-04-28,2011-11-06,3091
12797,Portugal,806.11,2,333,403.06,2010-10-11,2010-12-09,3092
12632,Germany,804.88,2,694,402.44,2010-05-24,2010-07-07,3093
18248,United Kingdom,804.02,2,511,402.01,2011-06-06,2011-08-09,3094
15921,United Kingdom,802.11,4,342,200.53,2010-03-09,2011-06-20,3095
15831,United Kingdom,801.76,3,1105,267.25,2011-01-19,2011-10-12,3096
18265,United Kingdom,801.51,2,311,400.75,2011-07-04,2011-09-28,3097
16806,United Kingdom,801.49,4,378,200.37,2011-04-14,2011-08-28,3098
16127,United Kingdom,801.31,2,391,400.66,2009-12-13,2011-10-31,3099
13415,United Kingdom,800.67,4,502,200.17,2009-12-11,2010-08-24,3100
17023,United Kingdom,800.18,3,530,266.73,2010-01-11,2010-10-18,3101
13980,United Kingdom,799.92,5,477,159.98,2010-02-21,2011-10-10,3102
13720,United Kingdom,799.9,4,501,199.97,2011-03-30,2011-08-15,3103
13041,United Kingdom,799.13,4,335,199.78,2010-04-29,2010-09-15,3104
17255,United Kingdom,799.13,4,594,199.78,2010-09-19,2011-10-30,3104
16952,United Kingdom,798.78,5,344,159.76,2009-12-11,2011-08-22,3105
